file,Energy_mean,Energy_std,ZCR_mean,ZCR_std,Spectral_centroid_mean,Spectral_centroid_std,Spectral_flux_mean,F0_mean,F0_std,F0_range,Voiced_ratio,MFCC_C0_mean,MFCC_C0_std,MFCC_C1_mean,MFCC_C1_std,MFCC_C2_mean,MFCC_C2_std,MFCC_C3_mean,MFCC_C3_std,MFCC_C4_mean,MFCC_C4_std,MFCC_C5_mean,MFCC_C5_std,MFCC_C6_mean,MFCC_C6_std,MFCC_C7_mean,MFCC_C7_std,MFCC_C8_mean,MFCC_C8_std,MFCC_C9_mean,MFCC_C9_std,MFCC_C10_mean,MFCC_C10_std,MFCC_C11_mean,MFCC_C11_std,MFCC_C12_mean,MFCC_C12_std,Delta_MFCC_C0_mean,Delta_MFCC_C0_std,Delta_MFCC_C1_mean,Delta_MFCC_C1_std,Delta_MFCC_C2_mean,Delta_MFCC_C2_std,Delta_MFCC_C3_mean,Delta_MFCC_C3_std,Delta_MFCC_C4_mean,Delta_MFCC_C4_std,Delta_MFCC_C5_mean,Delta_MFCC_C5_std
03-01-02-01-01-01-24_aug0.wav,0.0013693884,0.0018192986,0.22599178165584416,0.22513564457200172,3169.5899316851737,2180.538072603031,0.17413424,233.67619758598983,45.42730055336647,144.41752738722764,0.4675324675324675,-738.4031,158.28111,45.42904,52.440147,-2.3920875,26.073692,8.586542,19.687172,-3.7999823,18.582268,-0.5449401,14.374295,-12.258426,20.325706,-8.28905,13.978309,-10.226082,16.646963,-2.0326848,11.157702,-9.327252,12.776034,0.10231622,7.1391454,-9.6649475,11.187417,0.10639993,12.944657,0.076552704,6.065934,0.13604413,4.7370367,0.05239939,4.880056,0.099012166,2.8601158,0.041794732,2.9874415
03-01-02-01-01-01-24_aug1.wav,0.0054395385,0.0007741731,0.4663181057224026,0.056576888191767004,5409.433024428006,204.57935621397607,0.29334003,78.41367305920224,10.639148149188385,42.570165254302154,0.18181818181818182,-313.29767,7.344906,0.44697973,7.1492414,2.121767,4.211653,0.63634735,3.7212012,0.73059326,3.5889635,-0.18069518,3.394514,-1.3792027,4.2683682,-1.918093,3.6525261,-1.8472813,3.8325667,-0.7752486,3.7294233,-0.73422945,3.3736856,-0.88573766,3.463199,-1.6140172,3.0514743,0.08294429,1.0212952,-0.0006448201,0.99514866,-0.027361847,0.61203927,-0.04433608,0.73709935,-0.027044676,0.68616974,0.0012339253,0.5602816
03-01-02-01-01-01-24_aug2.wav,0.000973873,0.001322331,0.2158607917746114,0.17815472848662575,3114.5649710087723,1809.7382099604554,0.16376103,232.0668825436504,43.81246807796597,133.6298389219953,0.5129533678756477,-747.87946,141.59575,45.415966,49.12758,-5.5313625,22.273176,8.852496,19.890554,-5.3907933,15.843698,-0.5778978,13.533395,-13.785227,19.61814,-8.485698,14.600932,-10.931966,16.691841,-2.4131799,11.050802,-9.365622,11.390657,-0.052656855,7.493381,-9.678935,10.884122,0.15576155,10.209762,0.089711204,5.5025587,0.042290337,4.3847027,0.02599823,4.589666,0.005377508,2.6549513,0.031754903,2.5092537
03-01-02-01-01-01-24_aug3.wav,0.0009126659,0.001146218,0.2294921875,0.18211368135754735,3293.7040046428847,1785.1038420617886,0.19865167,267.75793727966794,59.682589165846366,265.39868175204845,0.5,-751.78613,153.34059,40.747425,44.99603,-4.455156,22.86186,4.5620174,18.01569,-6.295147,17.931852,-6.8938804,18.020111,-14.6698065,20.410822,-10.453407,15.555696,-6.998698,13.549438,-4.934036,8.810683,-6.2947936,11.016807,-2.7939231,7.173806,-6.8212614,11.0951,0.51825583,12.315008,0.14550003,5.13423,0.05472879,4.445307,0.012351581,4.645235,-0.014307146,3.1971695,0.023857564,2.9198225
03-01-02-01-01-02-01.wav,0.001752111,0.0025262989,0.3222969250801282,0.2706385614471101,3167.790420986031,1737.5270177920593,0.14115998,102.59347382710041,22.549978213288117,92.87630247604054,0.6217948717948718,-707.3582,169.38004,66.736465,73.04415,2.2534883,22.743551,11.169915,19.891697,9.742079,18.055927,1.0580919,10.875057,-4.4261856,12.005172,-4.6836147,9.763992,-8.313273,12.493773,-4.813667,9.619912,1.7525574,9.512517,-2.376542,8.5731945,-0.20691964,8.167938,0.003495632,15.344232,0.004926046,8.085804,0.0048631276,5.427179,0.004759067,3.2375534,0.0046147564,3.6756613,0.0044315658,2.3925288
03-01-02-01-01-02-01_aug0.wav,0.0017557344,0.0025241657,0.17927433894230768,0.15079863061639648,3504.487347947592,2077.3983577302924,0.15183266,107.8688086742101,19.20847230300785,75.87580457297271,0.5448717948717948,-706.34875,164.32538,72.727974,71.85616,2.9388385,23.318304,17.239758,20.975262,9.758333,16.8718,6.5700846,11.2960415,-4.7587066,15.966011,0.01718032,8.811635,-8.983051,15.866351,-0.8182779,9.1263075,0.7757991,9.700532,0.9165561,8.131354,-1.3389835,9.344085,0.0037910265,14.985424,0.0024565673,7.849673,0.0051018153,5.3764653,0.0018447852,3.347632,0.0039381613,3.7216468,0.0004175993,2.4842954
03-01-02-01-01-02-01_aug1.wav,0.0056645283,0.0014818435,0.44647999298878205,0.07343132075703913,5302.385138136927,320.17217360166575,0.2921625,87.90144780283987,16.258656210219744,72.38669692350439,0.6538461538461539,-310.5647,11.789817,4.7244296,11.625315,5.174862,7.8848596,4.238655,6.8027244,3.060567,6.3033614,1.027271,3.9547367,-0.96802,3.892602,-1.5373383,5.005731,-1.7808259,3.8729968,-1.4970179,4.3345037,-0.2884653,4.310291,0.23398037,4.1008406,-0.045381173,4.018802,0.061794307,2.0968888,0.018224593,1.9176161,0.0037861604,1.0249825,-0.029373154,1.0322447,-0.030512633,1.2052089,-0.01832634,0.79478145
03-01-02-01-01-02-01_aug2.wav,0.0012166074,0.0017568392,0.20428278028350516,0.14767601543143088,3058.3181480581607,1613.2018486113095,0.17040572,100.06163085946717,24.14386306678937,92.87630247604054,0.5876288659793815,-727.1278,156.38673,75.44402,67.59022,2.753043,22.94885,19.982986,21.345915,8.203653,16.81162,7.5329437,11.359151,-6.939375,15.768995,0.20474921,9.334042,-10.792031,15.713143,-0.73210394,9.23273,-0.29062533,9.183147,1.9850655,8.423108,-1.6901653,9.302524,0.005026906,12.183573,-0.034322206,7.228671,-0.048271712,4.871644,-0.010477233,3.1889718,-0.020805556,3.2117848,0.027491944,2.2570481
03-01-02-01-01-02-01_aug3.wav,0.0011992805,0.0016358081,0.21820224859775642,0.15964517016313615,3211.57857743588,1658.0157854595568,0.16381373,109.97443585851745,31.104819386290448,112.25992537085958,0.6602564102564102,-720.59467,159.32002,70.739136,64.13624,4.0465817,23.855543,17.626791,18.985289,8.260112,16.497059,1.1006278,11.131081,-6.009752,17.03138,-3.730545,11.557978,-7.6308517,13.5762615,3.389051,9.520808,0.9590368,8.365432,-0.7838034,8.266179,-2.1333258,6.108174,-0.013051546,14.083706,-0.027571946,7.1427636,-0.056820896,5.1342306,-0.01483007,3.5179336,-0.009553371,3.5579093,0.008549177,2.2341182
03-01-02-01-01-02-02.wav,0.0033932026,0.004476741,0.24817106213872833,0.25489420690528997,2884.471758326363,1781.6154514305665,0.1596979,223.64843815389875,39.92525813219818,182.6601442181748,0.6127167630057804,-658.6478,169.96727,47.966007,52.937397,-8.495083,28.820736,8.638967,19.947582,-5.663685,16.724659,-2.8697906,14.680606,-4.6740603,13.16329,-9.246251,11.719544,-3.07362,10.562737,-3.4952075,9.45158,-3.970272,7.780242,-7.195894,10.006342,-5.508158,8.494041,0.011582214,13.385522,0.015666762,6.4137344,0.01367322,5.8481727,0.010800623,4.0196276,0.007577356,2.8181336,0.0045107473,3.0734956
03-01-02-01-01-02-02_aug0.wav,0.0033942878,0.0044774637,0.19055105220375723,0.19995000382510153,2932.127069586467,2040.0425826238554,0.15890409,226.4890790466036,43.51095452519708,184.61995010622954,0.4913294797687861,-660.2268,166.78314,52.29136,53.51773,-11.005494,30.24551,12.801905,21.840813,-8.25525,19.183466,1.049848,13.435659,-7.181576,15.616687,-5.61538,10.095218,-5.3691936,12.863559,-0.28828308,8.5599985,-5.9468937,9.335853,-4.436657,8.738284,-7.178102,10.018567,0.024963202,13.173973,0.03414639,6.1106806,0.030164465,5.711832,0.025442783,4.306264,0.020244135,2.8025897,0.016218506,2.9657907
03-01-02-01-01-02-02_aug1.wav,0.0068834242,0.003046264,0.41527332460260113,0.11182016642932324,5192.491231136942,472.67106942260364,0.29297563,180.0543151435886,80.88218611118401,260.43507017789454,0.5780346820809249,-307.67392,14.518837,5.450706,12.048291,2.350448,7.1676283,0.4499419,7.4299455,-0.15752223,4.2408524,-1.2256621,4.4014697,-1.8172939,4.4952536,-2.226043,3.8429508,-2.363028,4.4189234,-1.5473088,3.9274025,-1.7473027,3.868991,-1.8486404,4.1909924,-1.2971267,4.0158796,0.047578096,2.4510076,0.01650312,1.8426975,0.02526583,1.2371619,0.017814659,1.5825232,0.02093522,0.87261724,0.023877708,0.8390365
03-01-02-01-01-02-02_aug2.wav,0.0021387306,0.0029558043,0.1892632378472222,0.14410536716222927,2975.0276052426093,1634.7698660835442,0.14829025,226.2205225783065,41.4863918932556,151.0860078770517,0.5092592592592593,-683.761,161.25833,51.381622,50.82995,-11.196032,30.236927,12.347966,22.242458,-8.750642,18.978601,1.0824922,13.105919,-8.128926,16.240839,-5.8850713,9.951678,-5.1871257,13.786331,0.16193143,8.38764,-5.559137,9.472267,-4.3034964,8.840591,-6.4413,9.50423,0.044976834,10.702989,0.057541106,5.5026665,0.043653153,5.3566318,0.026813595,3.9368412,0.01272047,2.3617218,0.009651802,2.809428
03-01-02-01-01-02-02_aug3.wav,0.0026514186,0.003522692,0.21377969201589594,0.16802776234896055,3144.6151844064734,1741.419864831884,0.15226401,256.848644531171,46.410691441673954,161.18629793865935,0.4797687861271676,-672.5817,158.7561,44.657276,47.277706,-9.593847,30.771927,7.958608,19.708912,-8.918228,18.705189,-0.59054166,14.2793865,-9.145746,13.633452,-5.947685,10.999835,-2.5902452,10.502198,-3.2035325,9.484976,-5.422832,9.037133,-6.138154,10.549955,-0.79269874,7.049394,0.032553434,11.923644,0.042133044,5.661302,0.033128023,5.986057,0.02487507,4.3598127,0.020607535,2.8363605,0.018274054,2.7789702
03-01-02-01-01-02-03.wav,0.0029721588,0.0037473245,0.17488960597826086,0.1851800985566099,2554.9038312171465,1739.948845324191,0.18499193,114.60816237136744,16.146497980419028,58.173869158011,0.6521739130434783,-630.1148,187.7735,62.421486,58.583836,0.31677744,24.314875,10.669067,25.684353,5.108355,20.813711,-2.58851,11.889928,-12.761922,16.54394,-5.0758743,9.966796,-1.9668045,8.820767,-6.2913136,15.818649,3.3330665,9.711807,-5.8721204,10.871524,-4.084897,7.6493025,0.18625067,14.866294,0.18986161,8.013125,0.058406428,4.718529,0.0035664695,4.8151774,0.029533902,4.67505,0.052757654,2.2639403
03-01-02-01-01-02-03_aug0.wav,0.0029702298,0.0037473051,0.14751552795031056,0.14946573999373178,2445.8109370565667,1798.4512641683366,0.18098658,114.88652808962188,16.220683957076126,64.05443118549387,0.6521739130434783,-632.87665,183.66965,68.137115,60.823338,-4.324273,25.25377,16.52842,27.32061,0.6017358,21.822735,3.0221055,10.705667,-17.026741,20.32412,0.18305263,9.488772,-5.9034505,10.9985895,-1.4749845,14.266871,-0.15968171,10.049535,-1.5613747,9.505196,-7.184148,9.974006,0.19915487,14.478941,0.19879591,7.978463,0.06148818,4.7612753,0.0060743485,4.855951,0.032866053,4.7652016,0.056489453,2.163601
03-01-02-01-01-02-03_aug1.wav,0.0064744144,0.0024275403,0.4268366653726708,0.09432472206576643,5182.603563759123,505.09502386051776,0.29023534,103.82729852047791,24.592555093959227,80.58030033209283,0.6770186335403726,-304.75858,17.882463,7.7927327,16.50659,4.6415563,7.4215136,2.3852096,8.74937,0.6988753,8.36129,-0.7240005,4.5973535,-2.0236347,5.3457994,-1.4967312,5.3543854,-0.7988151,5.1746845,-1.084668,5.4750338,-0.25567555,5.3726683,-0.8241662,4.800304,-1.0870454,3.7048013,0.10428776,2.9283664,0.026599683,2.7852075,-0.01885731,1.2048973,-0.0021702608,1.8642865,0.0331399,1.7474271,0.02285168,0.82140845
03-01-02-01-01-02-03_aug2.wav,0.0020630623,0.0025829435,0.1507435411509901,0.1278417071840108,2603.2444383843335,1611.3500198663078,0.16620402,112.75097659286716,18.189163050272686,68.20494572672227,0.6831683168316832,-661.1971,181.82742,65.28381,58.138325,-3.9850216,24.685118,17.893267,27.638956,0.7273152,21.793055,3.24638,11.236446,-17.36565,20.071074,0.35389355,9.188653,-5.982814,11.431782,-1.2236166,14.602371,-0.31102625,10.235204,-1.1822193,9.264912,-7.443671,10.440774,0.10979137,12.080909,0.12044087,7.6995783,0.059768222,4.508911,0.042438667,4.270609,0.052440267,4.1912475,0.0485588,2.1135368
03-01-02-01-01-02-03_aug3.wav,0.0018537998,0.0021929194,0.17136548913043478,0.14181221016706613,2844.543709973643,1667.5182069329576,0.19919306,134.81033581842368,18.099001944858824,59.43688763894012,0.4472049689440994,-663.95734,195.94223,60.431526,53.558475,-3.03406,26.186157,12.507412,27.558222,-0.79987764,17.985315,-6.080727,15.097644,-15.313049,17.372362,1.2154479,9.943583,-5.1748776,13.58092,0.015113973,12.319854,-0.20159334,10.388773,-6.8291955,10.974013,-1.0625814,7.575415,0.22420204,13.643776,0.19274943,7.2687187,0.027770665,5.082015,0.0035650122,5.2936044,0.06183989,3.6704123,0.048885107,3.011331
03-01-02-01-01-02-04.wav,0.002985455,0.0036025296,0.24625752135093168,0.24899347008349237,2503.0125145303577,1492.8819881917273,0.19601864,241.37151354072554,44.58647686867497,141.0112798153643,0.4161490683229814,-659.7015,182.02945,54.78945,48.584007,-17.974657,28.55268,4.514951,18.65805,-7.6019,14.930029,-6.853135,16.28533,-10.136917,15.145296,-13.472782,14.643585,-8.6167345,13.78642,-3.6340377,10.645803,-3.3530722,7.8656693,-9.022443,9.1776085,-4.807084,6.964581,0.06793743,14.486759,0.08493023,5.2665215,0.058966443,4.4656215,0.032813754,3.6510649,0.015062297,2.6492045,0.0050256387,2.7362158
03-01-02-01-01-02-04_aug0.wav,0.0029864844,0.0036004821,0.20637919739906832,0.1914355927801104,2670.307492808641,1771.0534475095074,0.19890979,241.37151354072554,44.58647686867497,141.0112798153643,0.4161490683229814,-660.127,177.54147,59.058655,49.530968,-20.005165,31.579838,8.727702,19.98295,-9.995197,17.834917,-2.5791967,15.721929,-12.419868,17.394411,-9.39063,12.838023,-10.869923,16.460423,-0.11248367,9.712207,-5.495773,9.360478,-5.8327312,8.128423,-6.515696,9.085511,0.10705964,14.065561,0.095409416,5.012616,0.10033728,4.497903,0.033016417,3.7680242,0.049075596,2.7234623,0.0103028575,2.753532
03-01-02-01-01-02-04_aug1.wav,0.006522919,0.0021532755,0.41691940023291924,0.10513419281100402,5220.47735157075,408.2644514812381,0.2925237,169.1199548593256,91.24333314170401,273.50109489418975,0.6708074534161491,-308.27682,13.315823,4.702687,11.783657,2.6240103,6.257075,0.8629014,5.5306034,-0.28055236,3.6440904,-0.82185674,4.5335445,-2.22649,5.148576,-3.642756,5.5629582,-2.5730705,5.1874046,-1.2989101,4.695691,-0.98452723,3.9661596,-1.7401487,3.4287374,-1.5394322,3.3799787,0.08725523,1.731966,-0.034510806,1.52337,-0.003424224,1.0667411,0.010673594,1.173133,0.04917098,0.59435964,0.010108134,0.83441466
03-01-02-01-01-02-04_aug2.wav,0.0019207122,0.0023684534,0.14671401222153466,0.10407940504680009,2570.8458828799544,1485.5915047568346,0.16785409,242.24159022126648,45.19332844656791,141.0112798153643,0.40594059405940597,-685.5954,173.67744,57.906918,46.37184,-21.899885,30.086367,8.660925,19.721958,-11.075263,16.390392,-2.555953,15.68433,-13.357693,16.46549,-9.722513,12.139394,-11.1262,16.758373,1.0252191,9.908156,-4.8726673,9.140178,-5.786605,7.8028016,-5.965889,9.156633,0.13107406,12.032459,0.1246648,4.4983225,0.04503612,4.1091013,0.011381659,3.4353244,0.00332584,2.3131926,0.01370903,2.4595227
03-01-02-01-01-02-04_aug3.wav,0.0018533478,0.0021561289,0.1561226222826087,0.11067758388686563,2768.440638114408,1495.2310324507396,0.18139613,272.5066306042909,50.06607347481065,150.88434914240213,0.43478260869565216,-680.08466,178.16185,50.749878,42.10746,-20.571308,29.086264,4.430843,15.740348,-10.916169,15.169034,-7.3187156,17.836426,-14.367908,16.48598,-11.620827,15.215283,-5.9975843,13.624004,-1.1671917,8.321291,-6.141742,8.9377365,-6.916507,9.586768,1.9929476,5.398512,0.20931987,13.39994,0.15990983,4.6383066,0.062875725,4.1241755,0.052394997,3.367193,0.01885645,2.203931,0.0142912185,3.1421013
03-01-02-01-01-02-05.wav,0.0007041388,0.0009171179,0.2580249161370056,0.17936935691532307,2836.8764332884866,1329.2898467123828,0.21381868,108.44965449222872,7.7989300084489654,35.04013726953603,0.3220338983050847,-773.9628,163.0262,69.54775,60.42868,14.766401,20.222626,25.346931,21.723822,6.108048,20.095024,4.687026,17.290174,2.7747502,13.341712,0.20582063,14.714436,4.7149334,8.410425,3.734016,9.346581,3.453125,10.480481,6.1687093,7.550045,-2.1829314,9.649681,-0.18745896,14.295327,-0.032075655,9.322331,0.00010239337,4.0059733,-0.02401227,3.9051063,-0.060798876,3.8990638,-0.057861354,3.3003962
03-01-02-01-01-02-05_aug0.wav,0.0007062834,0.0009160277,0.1784323137358757,0.11181371001085022,3210.34872653693,1656.0103803034528,0.23934798,108.44965449222872,7.7989300084489654,35.04013726953603,0.3220338983050847,-758.3596,145.30887,67.376366,62.096886,17.824749,22.104095,26.196796,24.646553,5.693671,21.250183,5.9055147,15.884313,1.0849595,15.736226,1.8608638,12.6153555,2.5691192,9.215996,5.032729,7.618044,1.2163768,11.434375,6.82586,7.116242,-3.8155532,10.31984,-0.20761919,13.077466,0.010563694,9.141018,0.038326997,4.0698833,-0.019358145,4.2316566,-0.0062538623,3.9398534,-0.0018721004,3.2423444
03-01-02-01-01-02-05_aug1.wav,0.005127137,0.0003168581,0.4835529219632768,0.03460974111259374,5446.737194628056,127.72390902855328,0.29119772,85.11265772963661,18.67139038042,53.47966903759881,0.24858757062146894,-314.44592,6.089196,0.055565655,5.956403,2.8959312,4.628362,2.1580365,4.754705,1.1463395,4.3693423,0.109345056,3.5885634,-0.38686904,3.3556802,-0.5056321,3.6319203,-0.11042071,4.0137115,-0.3309124,3.6419618,-0.2701077,2.9431148,0.28037298,3.082824,-0.015418985,2.951198,0.029187994,1.0895269,-0.0189727,1.2015796,0.0037981737,0.8150567,0.0356361,0.81844115,0.025495192,0.7901016,-0.028989268,0.6158631
03-01-02-01-01-02-05_aug2.wav,0.00049194193,0.0006215492,0.11327446831597222,0.08185197834900257,2932.764508237299,1366.822092994449,0.22556885,107.80717708764713,10.690255995360157,79.13090596247174,0.4074074074074074,-774.76373,136.37535,69.510506,57.81535,12.693428,20.803967,28.278524,24.158377,2.3119516,19.615757,6.313288,16.573076,-0.896544,15.179402,1.1797533,13.806327,1.4597005,8.199314,4.845218,8.186348,1.1683637,10.65783,7.207312,6.7932444,-3.9275427,10.206556,-0.20671774,10.92931,0.010424367,8.062486,0.046423286,3.8414094,0.042355802,3.9734163,-0.00072309707,3.42559,-0.0017633835,3.0981452
03-01-02-01-01-02-05_aug3.wav,0.00046772187,0.0005732637,0.13024143714689265,0.09149719338249168,3132.2449639161277,1411.3647265145032,0.23127824,121.0651846646601,10.207961172580962,52.894611146867845,0.3954802259887006,-772.92053,139.34978,64.60207,56.67532,15.342566,21.624605,23.236797,21.854603,-0.9037752,19.690218,2.9545195,17.763838,-0.7196395,17.297712,2.1714313,12.902524,4.255521,6.1554766,0.7712617,11.219361,3.6883676,8.057277,0.94374937,8.1650715,-1.9732294,9.880527,-0.13344888,12.323647,0.029976321,8.601543,-0.014227059,4.5781865,0.0065994696,3.9244127,-0.03146076,3.264335,-0.017981254,3.377054
03-01-02-01-01-02-06.wav,0.0009865585,0.0010112396,0.2529655499646893,0.2783195237308266,2881.9146967517177,1476.021139720686,0.21545865,551.092093035999,677.374052817303,1804.907281222786,0.6384180790960452,-722.12714,136.78374,54.29466,41.744934,-5.969025,24.932371,9.02107,19.03838,6.297482,15.898642,-8.623025,16.399757,-17.869728,13.656729,-12.482069,10.237276,-1.6699967,12.149193,1.1028697,13.489255,-6.4406056,8.697897,-6.8317018,7.4010696,-5.6841655,11.411902,-0.33436266,13.455011,0.1897637,5.910997,0.26061642,4.830134,-0.07294809,3.566723,0.064006336,2.3396769,0.03679226,2.869418
03-01-02-01-01-02-06_aug0.wav,0.0009810944,0.0010039029,0.1942724885240113,0.19383686806493247,2996.7261514735874,1704.3006303716684,0.22929439,474.26717571985495,607.8366492275445,1770.9688032064828,0.5988700564971752,-717.65814,125.191154,58.131886,41.538143,-4.4843593,27.684921,13.976503,19.284021,4.666571,18.646849,-3.4789908,14.237747,-20.127394,18.11288,-7.7184362,9.225755,-4.4742327,14.593787,5.3003078,11.763387,-8.933908,10.310906,-2.8124845,6.1934805,-7.887767,13.056015,-0.26483664,12.431315,0.10437822,5.82582,0.28087357,5.092396,-0.1206749,3.6571748,0.07529527,2.6700325,0.016424287,2.7631025
03-01-02-01-01-02-06_aug1.wav,0.0051908917,0.0003673383,0.4759004237288136,0.03849234267421897,5449.2744053252145,109.93813883654042,0.29268816,69.3041737306877,3.519894242445794,15.675078680203825,0.14689265536723164,-314.73596,5.8035107,-0.95731014,5.071401,2.0375838,4.3377495,1.7528977,3.3714533,1.1753452,3.0127306,-0.36707655,3.7324688,-1.3341401,3.6843252,-1.0018648,3.405869,-0.86765295,3.3765159,-0.43519488,3.3732154,-0.8020693,3.2464266,-1.1215762,3.0371795,-0.6760973,3.1633759,0.08421607,0.954102,0.033790227,0.8481358,0.039958403,0.7443727,0.013398391,0.5951939,-0.0006405324,0.46108496,0.017066514,0.67753655
03-01-02-01-01-02-06_aug2.wav,0.000671348,0.0007004507,0.16001383463541666,0.14401966632066884,2893.6864838954666,1368.267028292853,0.24078596,548.2551555123846,676.5336565390417,1798.890171014554,0.6481481481481481,-735.51733,109.34933,55.04229,39.81789,-7.983691,23.160612,14.459444,19.395876,2.503364,17.700062,-3.3837712,14.416342,-22.17815,16.075178,-8.471443,10.367361,-5.020902,13.967197,5.096413,11.593512,-8.830925,9.908798,-2.6127584,6.4462533,-7.5540013,13.243281,-0.28168514,9.623841,0.124041475,5.4763145,0.20806931,4.4898305,-0.041160956,3.2805943,0.034864124,2.3260818,0.015837219,2.553133
03-01-02-01-01-02-06_aug3.wav,0.00069478597,0.0007225259,0.166065280720339,0.15263819977264384,3003.5214123110422,1426.8899927765622,0.24903156,364.27658594593373,469.1370316829723,1900.3739278954943,0.559322033898305,-735.7025,111.14272,49.290962,38.358986,-6.150394,24.238634,11.186366,18.599636,0.072688736,18.969034,-13.526061,17.630598,-19.64177,13.886579,-4.1820006,10.019093,1.2760525,14.83981,-2.0442863,8.830995,-9.242639,8.9108095,-3.4783156,9.805029,-2.2658205,11.21316,-0.45680556,10.42266,0.13538417,5.2110424,0.23743877,4.65961,-0.07518374,3.4573798,0.075383976,2.763611,0.034913253,2.840706
03-01-02-01-01-02-07.wav,0.0015738851,0.0020007323,0.24466226708074534,0.19839448718146685,2970.392747933513,1579.4018435178223,0.1977023,98.88312123259414,12.918440253407999,53.78882746059419,0.6583850931677019,-702.64557,179.29333,81.39135,65.05474,2.5189905,23.163399,11.255156,21.152508,12.166301,19.826147,-2.3540668,16.271397,-4.872403,14.386589,-7.655569,13.966201,3.176235,8.774596,-2.2764616,10.642125,-2.9039838,8.252831,0.9235286,9.175195,3.4796264,5.9512377,0.5909043,14.1107,0.43390158,7.9645452,0.08233981,4.685431,0.038692106,4.324455,0.03470938,4.0837264,0.021208804,2.9744165
03-01-02-01-01-02-07_aug0.wav,0.0015742541,0.0019994096,0.17928413722826086,0.13595548957468198,3069.5584916193047,1788.9120582014593,0.21283187,98.93842549054025,13.038233500899834,56.87108898061173,0.6770186335403726,-699.576,170.03967,85.25568,65.89058,3.0439267,27.00787,16.650358,22.108883,10.443393,20.041939,3.2948408,14.260761,-7.5430264,18.042152,-2.3972893,11.925158,-0.062386222,9.005251,2.270921,9.73137,-6.066931,10.396046,4.8846254,9.364672,0.19952819,6.6253624,0.5617092,13.487306,0.32571793,7.9971147,0.03109413,4.890074,-0.006976963,4.25363,-0.009009338,4.2111654,0.000251308,2.8459804
03-01-02-01-01-02-07_aug1.wav,0.0055138795,0.0009318517,0.45596976902173914,0.060243238520847356,5315.872291810968,312.7178693791382,0.2932744,80.53326103096447,12.603215491265825,43.330150913668916,0.453416149068323,-309.97,12.48893,4.924873,12.239051,4.173609,6.249673,2.1466694,6.476433,0.8721827,6.57054,-0.7704285,4.0887876,-1.5258071,4.2227974,-1.3953837,4.89618,-0.94320923,3.8596427,-0.2911274,4.0192037,0.08277753,4.2986517,0.5538779,3.8280416,0.523203,3.69616,0.08855637,2.170297,0.030072497,2.0449855,-0.005278048,0.8607023,0.027035847,1.3372884,0.02644831,1.3942069,0.01957518,0.7621758
03-01-02-01-01-02-07_aug2.wav,0.001116843,0.0014375146,0.17010800201113863,0.13645076855996066,2862.712694460479,1454.8205122565012,0.21472487,98.34924326983405,14.337843283276476,60.65520642693755,0.6633663366336634,-714.383,152.4941,82.68161,63.577618,-0.55057526,23.859947,17.459316,22.41616,7.2312737,19.52309,4.76293,15.394919,-9.330945,17.75391,-1.8632311,12.754014,-0.42139,8.928891,2.1358545,9.208919,-6.4758,10.605069,5.149339,10.010716,0.54596007,6.648029,0.0582996,10.673601,0.19664644,7.691078,0.038605146,4.4793587,0.0060796738,3.8734195,0.007953078,3.7365174,-0.013214923,2.8649812
03-01-02-01-01-02-07_aug3.wav,0.0011328122,0.0013498513,0.18589564732142858,0.14574222246716576,2987.8584688062942,1499.4351255169595,0.24183206,112.35765190110287,14.260801258955748,52.78700108335059,0.6832298136645962,-708.6906,157.12973,79.07888,62.59053,0.32352442,26.293962,16.55473,22.357498,6.4073987,19.04132,-2.1610222,15.141265,-10.121453,18.203186,-1.0148678,10.81012,1.4814658,9.6435175,-2.007618,10.467334,-0.88273424,9.751491,4.4476,6.411687,-3.3478503,10.709497,0.2659827,11.823429,0.2696223,7.3244166,0.0074249883,5.0653186,-0.012198277,4.522926,-0.03164135,3.7385821,-0.032200936,2.401137
03-01-02-01-01-02-08.wav,0.0016074169,0.0020261458,0.19844148596938777,0.14289338645644564,2596.685751441011,1162.242257528823,0.20478797,808.2147421959073,856.3652300817387,1929.1400014612918,0.5782312925170068,-720.9213,168.13184,67.62824,51.03784,14.390372,27.14032,22.395424,23.303692,7.597235,17.717764,6.725303,15.809374,3.429019,14.08428,-5.2171593,16.365559,-0.787819,13.3189,-0.6223548,11.18988,0.48414892,8.46599,-6.620171,13.424304,0.84397304,6.6859155,0.10444818,12.783135,0.12883265,6.6438155,0.102306366,4.822383,0.079515316,4.605186,0.066619575,2.4744823,0.021316372,2.5430474
03-01-02-01-01-02-08_aug0.wav,0.0016082096,0.002026041,0.16170413477891157,0.102107342726105,2931.2881357249003,1370.6197578712715,0.2209551,498.0403608828169,630.7261158175687,1744.3747707869986,0.46938775510204084,-716.42444,158.50397,67.85945,53.17589,11.997658,31.200794,24.867334,23.837645,3.6291416,21.322906,10.051893,13.134194,-0.45016494,16.688517,-1.3184495,13.245517,-4.7941704,15.773379,3.0574124,9.320954,-3.1873124,10.366656,-3.066628,11.242717,-2.3961198,8.634864,0.118285924,12.151643,0.109718196,6.5225296,0.08643245,4.8856287,0.07409546,4.6180515,0.05849973,2.5532193,0.03223822,2.5087075
